deal_id,as_of_date,as_of_date_provisional,loan_id,loan_id_source,loan_identifier,sector,moodys_industry,current_balance,weight,rating,sp_issuer_rating,rating_for_pd,rating_for_pd_source,market_price,price_source,coupon_type,coupon_rate_pct,coupon_spread_bps,coupon_floor,reference_rate,discount_margin_bps,dm_source,maturity_date,maturity_years_provisional,maturity_years,annual_pd,annual_cpr,lgd,lgd_source,lgd_base,default_status,default_date,covenant_lite,country,source_family
ARES_2023_68A,,2026-05-31,17148PAF8,CUSIP,Churchill Downs Incorporated | Term Loan B1 (3/21),"Hotels, Restaurants & Leisure","Hotel, Gaming & Leisure",346725.09,0.0007046387237985138,BB-,BB-,BB-,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,5.4022,175.0,0.0,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2028-03-17,1.796,1.796,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,90351NAQ8,CUSIP,"USI, Inc. | Term Loan B 2030 (12/24)",Insurance,"Banking, Finance, Insurance & Real Estate",338682.97,0.0006882949709612602,B,B,B,SP_ISSUER,100.0,BBG_LAST_PRICE,FLT,5.9496,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2030-09-27,4.3258,4.3258,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,75049EAR5,CUSIP,"RadNet Management, Inc. | Term Loan B (11/24)",Health Care Providers & Services,Healthcare & Pharmaceuticals,332741.75,0.0006762208125015819,B+,B+,B+,SP_ISSUER,100.0,BBG_LAST_PRICE,FLT,5.9227,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2031-04-18,4.8816,4.8816,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,80583EAP1,CUSIP,"Sazerac Company, Inc. | Term Loan B (01/26)",Consumer Staples Distribution & Retail,"Beverage, Food & Tobacco",328550.0,0.0006677020480519645,BB-,BB-,BB-,SP_ISSUER,100.0,BBG_LAST_PRICE,FLT,5.66,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2032-07-09,6.1081,6.1081,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,47232MAF9,CUSIP,Jefferies Finance LLC / JFIN Co-Issuer Corp | JEFFIN   5.0%   8/15/28,Financial Services,"Banking, Finance, Insurance & Real Estate",304000.0,0.0006178098390132315,BB-,BB-,BB-,SP_ISSUER,97.02,BBG_LAST_PRICE,FXD,5.0,0.0,0.05,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2028-08-15,2.2094,2.2094,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,25471NAC0,CUSIP,Discovery Purchaser Corporation | Term Loan,Chemicals,"Chemicals, Plastics & Rubber",297476.72,0.0006045527779387635,B-,B-,B-,SP_ISSUER,99.563,BBG_LAST_PRICE,FLT,7.4136,375.0,0.005,0.0365621,375.0,PAR_DM_APPROX_EQ_SPREAD,2029-10-04,3.3457,3.3457,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,26928BAR0,CUSIP,"EW Scripps Company, The | Term Loan B3",Media,"Media: Advertising, Printing & Publishing",296396.46,0.0006023573988049069,CCC+,CCC+,CCC+,SP_ISSUER,95.875,BBG_LAST_PRICE,FLT,7.1255,335.0,0.01,0.0365621,335.0,PAR_DM_APPROX_EQ_SPREAD,2029-11-30,3.5017,3.5017,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,05338KAD9,CUSIP,"Avalara, Inc., | Term Loan (09/25)",Software,High Tech Industries,294440.76,0.0005983828899162288,B-,B-,B-,SP_ISSUER,96.563,BBG_LAST_PRICE,FLT,6.4496,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2032-03-26,5.8207,5.8207,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,37045VAU4,CUSIP,GENERAL MOTORS CO | GENERAL MOTORS 6.8% 10/1/27,Automobiles,Automotive,293000.0,0.0005954548777331475,BBB,BBB,BBB,SP_ISSUER,102.647,BBG_LAST_PRICE,FXD,6.8,0.0,0.068,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2027-10-01,1.3361,1.3361,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,C6903HAB0,CUSIP,1261229 B.C. LTD. | Term Loan B,Pharmaceuticals,Healthcare & Pharmaceuticals,290560.57,0.0005904972992608316,B-,B-,B-,SP_ISSUER,96.438,BBG_LAST_PRICE,FLT,9.9022,625.0,0.0,0.0365621,625.0,PAR_DM_APPROX_EQ_SPREAD,2030-09-25,4.3203,4.3203,,,0.37,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,01021AAB6,CUSIP,"AL NGPL Holdings, LLC | Term Loan B","Oil, Gas & Consumable Fuels",Energy: Oil & Gas,290000.0,0.0005893580701113063,B+,B+,B+,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,5.6773,200.0,0.01,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2030-12-09,4.5257,4.5257,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,05554DAB6,CUSIP,BIP Pipeco Holdings LLC | Term Loan (12/23),"Oil, Gas & Consumable Fuels",Energy: Oil & Gas,290000.0,0.0005893580701113063,B+,B+,B+,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,5.6773,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2030-12-05,4.5147,4.5147,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,00435CAV0,CUSIP,"Access CIG, LLC | Term Loan B (09/25)",Professional Services,Services: Business,286827.79,0.0005829112854092794,B,B,B,SP_ISSUER,90.438,BBG_LAST_PRICE,FLT,7.6996,400.0,0.005,0.0365621,400.0,PAR_DM_APPROX_EQ_SPREAD,2030-08-19,4.219,4.219,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,71376GAJ0,CUSIP,"PerForce Software, Inc. | Fifth Incrementral Term Loan (03/24)",Software,High Tech Industries,282176.59,0.0005734587948723771,B-,B-,B-,SP_ISSUER,52.188,BBG_LAST_PRICE,FLT,8.4022,475.0,0.005,0.0365621,475.0,PAR_DM_APPROX_EQ_SPREAD,2031-03-21,4.8049,4.8049,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,98980XAC9,CUSIP,"Zodiac Purchaser, L.L.C. | Term Loan (12/24)",Software,High Tech Industries,275078.98,0.0005590345406240919,B,B,B,SP_ISSUER,93.563,BBG_LAST_PRICE,FLT,7.1522,350.0,0.0,0.0365621,350.0,PAR_DM_APPROX_EQ_SPREAD,2032-02-16,5.7139,5.7139,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,26812CAP1,CUSIP,"Dynasty Acquisition Co., Inc. | Term Loan  B-2 (10/24)",Aerospace & Defense,Aerospace & Defense,272111.11,0.0005530030298118807,BB-,BB-,BB-,SP_ISSUER,100.375,BBG_LAST_PRICE,FLT,5.6522,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2031-10-31,5.4182,5.4182,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,98932TAG8,CUSIP,"Zelis Cost Management Buyer, Inc. | Term Loan B 2",Health Care Providers & Services,Services: Business,264559.53,0.0005376561863115664,B,B,B,SP_ISSUER,98.313,BBG_LAST_PRICE,FLT,6.4022,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2029-09-28,3.3292,3.3292,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,71706PAB8,CUSIP,"PFI Lower Midco, LLC | Term Loan",Consumer Staples Distribution & Retail,"Beverage, Food & Tobacco",263935.79,0.0005363885787162173,B,B,B,SP_ISSUER,100.625,BBG_LAST_PRICE,FLT,7.6522,400.0,0.0,0.0365621,400.0,PAR_DM_APPROX_EQ_SPREAD,2032-12-01,6.5051,6.5051,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,08511LBD9,CUSIP,Berlin Packaging L.L.C. | Term Loan (07/25),Containers & Packaging,"Containers, Packaging & Glass",259912.3,0.0005282117638834168,B-,B-,B-,SP_ISSUER,99.5,BBG_LAST_PRICE,FLT,6.9496,325.0,0.0,0.0365621,325.0,PAR_DM_APPROX_EQ_SPREAD,2031-06-07,5.0185,5.0185,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,11041RAL2,CUSIP,BAE Systems Finance Inc | BRIT AERO FIN 7.5% 7/01/2027,Aerospace & Defense,Aerospace & Defense,251000.0,0.0005100995710273721,A-,A-,A-,SP_ISSUER,103.338,BBG_LAST_PRICE,FXD,7.5,0.0,0.075,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2027-07-01,1.0842,1.0842,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,04649VBE9,CUSIP,"Asurion, LLC | Term Loan B13",Insurance,"Banking, Finance, Insurance & Real Estate",250000.0,0.0005080673018200917,B+,B+,B+,SP_ISSUER,100.125,BBG_LAST_PRICE,FLT,7.9022,425.0,0.0,0.0365621,425.0,PAR_DM_APPROX_EQ_SPREAD,2030-09-19,4.3039,4.3039,,,0.5,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,438516BU9,CUSIP,Honeywell International Inc | HONEYWELL INTL   2.7%   8/15/2029,Industrial Conglomerates,High Tech Industries,250000.0,0.0005080673018200917,A,A,A,SP_ISSUER,94.927,BBG_LAST_PRICE,FXD,2.7,0.0,0.027,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2029-08-15,3.2088,3.2088,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,883556CL4,CUSIP,Thermo Fisher Scientific Inc. | THERMO FISHER 2% 10/15/2031,Life Sciences Tools & Services,Healthcare & Pharmaceuticals,250000.0,0.0005080673018200917,A-,A-,A-,SP_ISSUER,88.129,BBG_LAST_PRICE,FXD,2.0,0.0,0.02,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2031-10-15,5.3744,5.3744,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,713448FE3,CUSIP,"PEPSICO, INC. | PepsiCo Inc   1.95%   10/21/31",Beverages,"Beverage, Food & Tobacco",250000.0,0.0005080673018200917,A+,,A+,SP_ISSUE_FALLBACK,88.098,BBG_LAST_PRICE,FXD,1.95,0.0,0.0195,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2031-10-21,5.3908,5.3908,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,18512EAF9,CUSIP,"Clearwater Analytics, LLC | Term Loan B",Software,High Tech Industries,248750.0,0.0005055269653109913,BB-,BB-,BB-,SP_ISSUER,99.813,BBG_LAST_PRICE,FLT,5.6523,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2032-04-21,5.8919,5.8919,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,36173YAB6,CUSIP,"GIH Borrower, LLC | Term Loan B (11/24)",Financial Services,"Banking, Finance, Insurance & Real Estate",246875.0,0.0005017164605473405,CCC-,,CCC-,SP_ISSUE_FALLBACK,100.125,BBG_LAST_PRICE,FLT,6.1996,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2031-11-26,5.4894,5.4894,,,0.76,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,72349UAC6,CUSIP,"PINNACLE BUYER, LLC | Delay Draw Term Loan",Commercial Services & Supplies,Capital Equipment,243583.33,0.0004950269009658119,B,B,B,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,2.5,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2032-10-01,6.3381,6.3381,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,38021CAC2,CUSIP,Goat Holdco LLC | Term Loan B,Machinery,Capital Equipment,240540.52,0.0004888430918992072,B,B,B,SP_ISSUER,100.125,BBG_LAST_PRICE,FLT,6.1522,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2032-01-27,5.6591,5.6591,,,0.76,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,92921UAB2,CUSIP,VSE Corporation | Term Loan B (06/26),Commercial Services & Supplies,Services: Business,240000.0,0.000487744609747288,BB,BB,BB,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,5.6464,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2033-03-07,6.768,6.768,,,0.72,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,96618PAC0,CUSIP,"Whitewater Matterhorn Holdings, LLC | Term Loan",Energy Equipment & Services,Services: Business,239400.0,0.0004865252482229198,BB-,BB-,BB-,SP_ISSUER,100.313,BBG_LAST_PRICE,FLT,5.4496,175.0,0.0,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2032-06-16,6.0452,6.0452,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,98932TAH6,CUSIP,"Zelis Payments Buyer, Inc | Term Loan B (10/24)",Health Care Providers & Services,Services: Business,237458.84,0.0004825802885285154,B,B,B,SP_ISSUER,98.188,BBG_LAST_PRICE,FLT,6.9022,325.0,0.0,0.0365621,325.0,PAR_DM_APPROX_EQ_SPREAD,2031-11-26,5.4894,5.4894,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,N6872PAL5,CUSIP,Pegasus Bidco BV | Term Loan B,Consumer Staples Distribution & Retail,Consumer Goods: Durable,235279.73,0.00047815175037623875,B+,B+,B+,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,6.4025,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2029-07-12,3.1157,3.1157,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,, ,NL,bloomberg_clo
ARES_2023_68A,,2026-05-31,45567YAN5,CUSIP,"MH Sub I, LLC | Term Loan 5/23",Diversified Consumer Services,Services: Consumer,229068.32,0.0004655284930994454,B,B,B,SP_ISSUER,96.0,BBG_LAST_PRICE,FLT,7.9022,425.0,0.005,0.0365621,425.0,PAR_DM_APPROX_EQ_SPREAD,2028-05-03,1.9247,1.9247,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,84748EAF7,CUSIP,"Specialty Building Products Holdings, LLC | Term Loan B",Construction Materials,Construction & Building,227994.78,0.0004633467708146616,B-,B-,B-,SP_ISSUER,90.563,BBG_LAST_PRICE,FLT,7.5022,375.0,0.005,0.0365621,375.0,PAR_DM_APPROX_EQ_SPREAD,2028-10-15,2.3765,2.3765,,,0.73,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,92855LAR7,CUSIP,"Vizient, Inc. | Term Loan",Health Care Providers & Services,Services: Business,226065.12,0.00045942518221614095,BB+,BB+,BB+,SP_ISSUER,100.125,BBG_LAST_PRICE,FLT,5.4022,175.0,0.005,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2031-08-01,5.1691,5.1691,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,04626LAJ8,CUSIP,Astoria Energy LLC | Term Loan B (09/24),Energy Equipment & Services,Energy: Electricity,223719.88,0.00045465902318045874,B+,,B+,SP_ISSUE_FALLBACK,100.313,BBG_LAST_PRICE,FLT,5.9496,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2032-06-16,6.0452,6.0452,,,0.4,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,BBG01Y1VH1J3,FIGI,Nomad Foods Europe Midco Limited | Term Loan B,Consumer Staples Distribution & Retail,"Beverage, Food & Tobacco",218900.78,0.0004448653146436539,BB-,BB-,BB-,SP_ISSUER,99.188,BBG_LAST_PRICE,FLT,6.2764,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2032-10-28,6.412,6.412,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,GB,bloomberg_clo
ARES_2023_68A,,2026-05-31,48354VAN2,CUSIP,Kaman Corporation | Delayed Draw Term Loan (01/25),Aerospace & Defense,Aerospace & Defense,216476.56,0.0004399386469859807,B+,B+,B+,SP_ISSUER,100.125,BBG_LAST_PRICE,FLT,1.0,100.0,0.005,0.0365621,100.0,PAR_DM_APPROX_EQ_SPREAD,2032-02-26,5.7413,5.7413,,,0.5,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,83783XAG1,CUSIP,South Field Energy LLC | Term Loan B,Electric Utilities,Utilities: Electric,214351.47,0.0004356198920162813,B+,,B+,SP_ISSUE_FALLBACK,100.563,BBG_LAST_PRICE,FLT,6.6996,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2031-08-29,5.2457,5.2457,,,0.4,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,50221UAE1,CUSIP,"LSF12 Crown US Commercial Bidco, LLC | Term Loan B",Household Durables,Consumer Goods: Durable,205526.69,0.00041768556336125765,B-,B-,B-,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,6.6493,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2031-12-02,5.5058,5.5058,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,91324PED0,CUSIP,UnitedHealth Group Inc | UNH 2.3% 5/15/31,Health Care Providers & Services,Healthcare & Pharmaceuticals,200000.0,0.0004064538414560733,A+,A+,A+,SP_ISSUER,89.709,BBG_LAST_PRICE,FXD,2.3,0.0,0.023,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2031-05-15,4.9555,4.9555,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,85769EBB6,CUSIP,Station Casinos LLC | Term Loan  (3/24),"Hotels, Restaurants & Leisure","Hotel, Gaming & Leisure",194419.34,0.0003951124379817721,BB-,BB-,BB-,SP_ISSUER,100.375,BBG_LAST_PRICE,FLT,5.6522,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2031-03-14,4.7858,4.7858,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,62538LAM6,CUSIP,Multi-Color Corporation | Term Loan DIP (USD) (02/26),Containers & Packaging,"Containers, Packaging & Glass",190195.72,0.0003865289051125186,CCC-,D,D,SP_ISSUER,43.89,BBG_LAST_PRICE,FLT,10.4102,675.0,0.0,0.0365621,675.0,PAR_DM_APPROX_EQ_SPREAD,2026-11-03,0.4271,0.4271,,,0.5,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,60662WBC5,CUSIP,"Mitchell International, Inc. | Second Amendment Term Loan (01/26)",Software,High Tech Industries,188679.25,0.0003834470298277541,B-,B-,B-,SP_ISSUER,98.25,BBG_LAST_PRICE,FLT,6.6522,300.0,0.005,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2031-06-17,5.0459,5.0459,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,88025XAC7,CUSIP,"Tenable Holdings, Inc. | Term Loan B (6/21)",Software,High Tech Industries,188274.6,0.0003826246720930281,BB,BB,BB,SP_ISSUER,100.0,BBG_LAST_PRICE,FLT,6.5167,275.0,0.005,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2028-07-07,2.1027,2.1027,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,74142KAR0,CUSIP,"Pretium PKG Holdings, Inc. | Term Loan First Out Exit (3/26)",Containers & Packaging,"Containers, Packaging & Glass",186378.64,0.00037877157096679286,CCC+,CCC+,CCC+,SP_ISSUER,101.627,BBG_LAST_PRICE,FLT,8.9174,525.0,0.0,0.0365621,525.0,PAR_DM_APPROX_EQ_SPREAD,2031-03-03,4.7556,4.7556,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,59909TAC8,CUSIP,Gainwell Acquisition Corp. | Term Loan B,Health Care Technology,Healthcare & Pharmaceuticals,173071.77,0.0003517284288205099,CCC+,CCC+,CCC+,SP_ISSUER,98.125,BBG_LAST_PRICE,FLT,7.7996,400.0,0.0075,0.0365621,400.0,PAR_DM_APPROX_EQ_SPREAD,2027-10-01,1.3361,1.3361,,,0.5,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,41043BAJ7,CUSIP,"Hanger, Inc. | Delayed Draw (10/24)",Health Care Providers & Services,Healthcare & Pharmaceuticals,171569.49,0.00034867539143579676,B,B,B,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,7.1522,350.0,0.0,0.0365621,350.0,PAR_DM_APPROX_EQ_SPREAD,2031-10-23,5.3963,5.3963,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,90372AAN8,CUSIP,"Lumexa Imaging Outpatient, Inc. | Term Loan B (12/25)",Health Care Providers & Services,Healthcare & Pharmaceuticals,169575.0,0.0003446220508245682,B+,B+,B+,SP_ISSUER,100.625,BBG_LAST_PRICE,FLT,6.6996,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2032-12-13,6.538,6.538,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,80536AAB8,CUSIP,"Savor Acquisition, Inc. | Term Loan B (02/25)",Consumer Staples Distribution & Retail,"Beverage, Food & Tobacco",158714.45,0.00032255048948543944,B,B,B,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,6.6634,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2032-02-19,5.7221,5.7221,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,16825PAC7,CUSIP,Chicago US Midco III LP | Delayed Draw Term Loan (10/25),Financial Services,"Banking, Finance, Insurance & Real Estate",154600.47,0.0003141897746120721,B,B,B,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,2.5,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2032-11-01,6.423,6.423,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,04538FAD1,CUSIP,"Asplundh Tree Expert, LLC | Term Loan 2/21",Commercial Services & Supplies,Services: Business,152623.24,0.0003101715109673611,BB+,BB+,BB+,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,5.5022,175.0,0.0,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2027-09-07,1.2704,1.2704,,,0.35,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,75321EAM5,CUSIP,Ranpak Corp. | Term Loan (12/24),Containers & Packaging,"Containers, Packaging & Glass",150533.52,0.0003059246373595232,B,B,B,SP_ISSUER,99.813,BBG_LAST_PRICE,FLT,8.1522,450.0,0.0,0.0365621,450.0,PAR_DM_APPROX_EQ_SPREAD,2031-12-12,5.5332,5.5332,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,16117LCB3,CUSIP,"Charter Communications Operating, LLC. | Term Loan B4",Media,Media: Broadcasting & Subscription,149304.28,0.0003034264907591659,BB+,NR,BB+,SP_ISSUE_FALLBACK,97.5,BBG_LAST_PRICE,FLT,5.6918,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2030-12-09,4.5257,4.5257,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,C8000CAM5,CUSIP,Clarios Global LP | Term Loan B  (07/24),Automobiles,Automotive,147581.48,0.0002999252973688633,BB-,BB-,BB-,SP_ISSUER,100.313,BBG_LAST_PRICE,FLT,6.1522,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2030-05-06,3.9316,3.9316,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,87422LAY6,CUSIP,"Talen Energy Supply, LLC | Term Loan B (12/24)",Electric Utilities,Energy: Electricity,145220.57,0.000295127292674703,BB-,BB-,BB-,SP_ISSUER,99.5,BBG_LAST_PRICE,FLT,6.1525,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2031-12-15,5.5414,5.5414,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,40444KAF2,CUSIP,Hamilton Projects Acquiror LLC | Term Loan (6/25),Electric Utilities,Utilities: Electric,136876.96,0.00027817083099414643,BB-,,BB-,SP_ISSUE_FALLBACK,100.5,BBG_LAST_PRICE,FLT,6.1522,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2031-05-30,4.9966,4.9966,,,0.25,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
