Groups,Issuer,Current Balance,Equity Holding Shares,Bloomberg FIGI,CUSIP,Security Name,Last Price,Seniority,Lien Priority,Is Covenant Lite,Funded Amount,Payment Frequency,Coupon Type,Day Count,Margin,Coupon,Index Floor Rate,Commitment Fee Rate,Maturity Date,Moody's Issuer Rating,Moody's Reported Rating,Moody's Credit Watch,S&P Issuer Rating,S&P Reported Rating,S&P Credit Watch,Fitch Issuer Rating,Fitch Reported Rating,Moody's Industry Classification,S&P Industry,Fitch Industry,Moody's Recovery Rate,S&P Recovery Rate,Country,Index Spread Adjustment,Aggregate Par Amount Issued,Commitment Amount,Cumulative Capitalized Amount,Currency,Current Par Value,Default Date,Default Status,Expected Maturity Date,Factor,Fitch Country Rating,Fitch Current Rating,Fitch Industry Code,Fitch Recovery Rate,LGD,pd_bucket,pd_rating_source,pd_rating_used,pd_years_to_horizon,PD,price_source
0,"Freeport LNG Investments, LLLP",5740000.0,,BBG01ZQV0VN0,35670CAE8,Term loan,100.313,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.25,6.9252,0.0,,02/11/2033,B2,B2,CWNT,B-,B-,CWNT,,B-,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.4,US,,2195753257.81,,,USD,5740000.0,,No,,,AAA,B,25,,0.6,B-,issuer,B-,6.706849315068493,0.2487838356164383,reported
0,"Ensono, LP",5236848.52,,BBG010G6FJ45,29359DAB3,Term Loan (5/21),98.534,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,4.0,7.7667,0.75,,05/26/2028,B2,B2,CWNT,B,B,CWNT,,B,High Tech Industries,IT Services,Telecommunications,,0.35,US,,1575013925.41,,,USD,5236848.52,,No,,,AAA,,3,,0.65,B,issuer,B,1.989041095890411,0.063197808219178,reported
0,"Tempo Acquisition, LLC",5033249.64,,BBG01RXH5223,88023HAJ9,Term Loan B (01/25),84.125,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.5,,08/31/2028,B2,B2,CWNT,B+,B+,CWNT,,B+,Services: Business,Professional Services,Business Services General,,0.5,US,,7734658499.32,,,USD,5033249.64,,No,,,AAA,,28,,0.5,B+,issuer,B+,2.254794520547945,0.0575476712328767,reported
0,Telenet Financing USD LLC,4936992.2,,BBG00RHH0YS9,B9000TBJ3,Term Loan (1/20),99.375,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.0,5.7692,0.0,,04/28/2028,B1,B1,CWNT,BB-,BB-,CWNT,,BB-,Media: Broadcasting & Subscription,Media,Broadcasting & Media,,0.35,US,,3370000000.0,,,USD,4936992.2,,No,,,AAA,BB+,4,,0.65,BB-,issuer,BB-,1.9123287671232876,0.0254868493150684,reported
0,SCIH Salt Holdings Inc.,4508778.25,,BBG01YLHQRL2,78397GAM3,Term Loan,100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.75,6.3504,0.75,,01/31/2029,B3,B3,CWNT,B,B,CWNT,,B-,"Chemicals, Plastics & Rubber",Chemicals,Chemicals,,0.28,US,,7031008871.95,,,USD,4508778.25,,No,,,AAA,,9,,0.72,B,issuer,B,2.673972602739726,0.0859758904109589,reported
0,"Proofpoint, Inc.",4403225.52,,BBG01MW7GJL7,74345HAJ0,Term Loan (06/25),96.063,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.5,,08/31/2028,B3,B2,CWNT,B-,B-,CWNT,,B,Services: Business,IT Services,Technology Software,,0.35,US,,8274913675.02,,,USD,4403225.52,,No,,,AAA,BB-,2,,0.65,B-,issuer,B-,2.254794520547945,0.1240772602739725,reported
0,Epicor Software Corporation,4211445.79,,BBG01R3ZN805,29426NAZ7,Term Loan F (12/24),96.938,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.75,,05/30/2031,B2,B2,CWNT,B-,B-,CWNT,,B-,High Tech Industries,Software,Technology Software,,0.3,US,,7031031111.0,,,USD,4211445.79,,No,,,AAA,,2,,0.7,B-,issuer,B-,5.0,0.2203,reported
0,"RealPage, Inc.",4106106.79,,BBG00Z73BBZ3,75605VAD4,Term Loan (04/21),94.938,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.9612,0.5,,04/24/2028,B3,B3,CWNT,B-,B-,CWNT,,B,Services: Business,Professional Services,Business Services General,,0.35,US,,4641500000.0,,,USD,4106106.79,,No,,,AAA,B+,28,,0.65,B-,issuer,B-,1.9013698630136984,0.1060427397260273,reported
0,"Xplor T1, LLC",4059721.13,,BBG01Y1Z62Q6,98423DAF1,Term Loan,95.688,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.5,7.1674,0.0,,12/01/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,Services: Business,Commercial Services & Supplies,Environmental Services,,0.3,US,,2131787500.01,,,USD,4059721.13,,No,,,AAA,,16,,0.7,B-,issuer,B-,6.50958904109589,0.2460813698630137,reported
0,Citadel Securities LP,4025113.87,,BBG01QG35Q59,17288YAN2,Term Loan (10/24),100.0,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.0,5.6996,0.0,,10/31/2031,,Baa3,CWNT,BBB-,BBB-,CWNT,,BBB-,"Banking, Finance, Insurance & Real Estate",Capital Markets,Banking & Finance,,0.5,US,,4451000473.6,,,USD,4025113.87,,No,,,AAA,,27,,0.5,BBB-,issuer,BBB-,5.421917808219178,0.0262361643835616,reported
0,"Medline Borrower, LP",3962785.15,,BBG01W91ZLR2,58503UAJ2,Sixth Amendment Term Loan,100.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.5,,10/23/2030,Ba1,Ba1,CWNT,BB+,BB+,CWNT,,BBB-,Healthcare & Pharmaceuticals,Health Care Equipment & Supplies,Healthcare Devices,,0.55,US,,14848224465.31,,,USD,3962785.15,,No,,,AAA,,21,,0.4499999999999999,BB+,issuer,BB+,4.4,0.02486,reported
0,BELRON FIN 2019 LLC,3802424.43,,BBG01ZJZ8BK8,08078UAQ6,Term Loan B (02/26),100.188,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.0,5.6599,0.5,,10/16/2031,Ba3,Ba3,CWNT,BB-,BB-,CWNT,,BB,Automotive,Automobiles,Automobiles,,0.4,US,,4620971997.82,,,USD,3802424.43,,No,,,AAA,BB+,7,,0.6,BB-,issuer,BB-,5.380821917808219,0.0890454794520548,reported
0,Athenahealth Group Inc.,3774464.85,,BBG01RXGR5Y9,04686RAB9,Term Loan B (2/22),100.0,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.5,,02/15/2029,B3,B2,CWNT,B-,B-,CWNT,,B-,Healthcare & Pharmaceuticals,Health Care Providers & Services,Business Services Data & Analytics,,0.45,US,,24988500124.64,,,USD,3774464.85,,No,,,AAA,WD,29,,0.55,B-,issuer,B-,2.7150684931506848,0.1458942465753424,reported
0,"Hologic, Inc.",3750000.0,,BBG01Y5RXG34,43644ABL2,Term Loan B (04/26),98.563,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9239,,,04/07/2033,B1,B1,CWNT,B+,B+,CWNT,,B+,Healthcare & Pharmaceuticals,Health Care Technology,Healthcare Devices,,0.4,US,,13000000000.0,,,USD,3750000.0,,No,,,AAA,,21,,0.6,B+,issuer,B+,6.857534246575343,0.1589060273972602,reported
0,"NRG Energy, Inc.",3736745.61,,BBG01QXYP841,62937NBC0,Term Loan B (03/24),100.188,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,1.75,5.4189,0.0,,04/16/2031,Ba1,Baa3,CWNT,BB,BB,CWNT,,BB+,Utilities: Electric,Electric Utilities,Utilities (Power),,0.7,US,,13237246143.67,,,USD,3736745.61,,No,,,AAA,BBB-,26,,0.3,BB,issuer,BB,4.879452054794521,0.0490413698630137,reported
0,Esdec Solar Group B.V.,3507784.52,,BBG01212RT41,N3066KAM7,Term Loan B,45.625,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,5.0,8.9612,0.75,,08/30/2028,Caa3,Caa3,CWNT,CCC-,CCC-,CWNT,,CCC-,Capital Equipment,"Electronic Equipment, Instruments & Components",Building & Materials,,0.3,US,,302812500.0,,,USD,3507784.52,,No,,,AAA,,8,,0.7,CCC/C,issuer,CCC/C,2.252054794520548,0.3728109589041096,reported
0,Project Castle Inc.,3468359.64,,BBG017K0DGG3,74339YAB8,Term Loan,25.375,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_ACTUAL,5.5,9.1918,0.5,,06/01/2029,Caa2,Caa2,CWNT,CCC-,CCC-,CWNT,,CCC-,Transportation: Cargo,Machinery,Industrial/Manufacturing,,0.24,US,,1419153125.0,,,USD,3468359.64,,No,,,AAA,,10,,0.76,CCC/C,issuer,CCC/C,3.0054794520547947,0.4133660273972603,reported
0,Genmab AS,3344286.5,,BBG01YFW98H2,37231EAB8,Initial Term B Loan (12/25),100.313,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.0,,12/13/2032,Ba2,Ba2,CWNT,BB+,BB+,CWNT,,BB,High Tech Industries,Health Care Technology,Pharmaceuticals,,0.4,DE,,5400000000.0,,,USD,3344286.5,,No,,,AAA,BB+,24,,0.6,BB+,issuer,BB+,6.542465753424658,0.038946301369863,reported
0,Cast & Crew LLC,3331635.11,,BBG013V3Q0G5,14835JAQ3,Term Loan (12/21),51.071,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.75,7.4134,0.5,,12/29/2028,Caa2,Caa1,CWNT,CCC+,CCC+,CWNT,,CCC,Media: Diversified & Production,Professional Services,Business Services General,,0.35,US,,4010368500.0,,,USD,3331635.11,,No,,,AAA,,28,,0.65,CCC/C,issuer,CCC/C,2.5835616438356164,0.3907123287671233,reported
0,WIN Waste Innovations Holdings Inc.,3323554.71,,BBG00ZL5PCB1,38723BAJ0,Term Loan B,100.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.5167,0.5,,03/24/2028,B3,B3,CWNT,B-,B-,CWNT,,B-,Energy: Electricity,Energy Equipment & Services,Utilities (Power),,0.45,US,,1448733502.23,,,USD,3323554.71,,No,,,AAA,,26,,0.55,B-,issuer,B-,1.8164383561643835,0.1009128767123287,reported
0,BCP Renaissance Parent L.L.C.,3222815.23,,BBG01ZRH3Q49,05549PAG6,Term Loan,99.875,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.25,5.9496,1.0,,10/31/2031,B2,B2,CWNT,B+,B+,CWNT,,B,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.45,US,,4933491320.24,,,USD,3222815.23,,No,,,AAA,,25,,0.55,B+,issuer,B+,5.421917808219178,0.1359304109589041,reported
0,Oak Eagle AcquireCo Inc,3192000.0,,BBG01Y7B0B25,67123SAB5,Term Loan,100.375,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,3.5,7.2109,,,03/23/2033,B1,Ba3,CWNT,BB-,BB-,CWNT,,B+,"Hotel, Gaming & Leisure",Leisure Products,"Gaming, Leisure & Entertainment",,0.63,US,,6325000000.0,,,USD,3192000.0,,No,,,AAA,,19,,0.37,BB-,issuer,BB-,6.816438356164384,0.1105484931506849,reported
0,Avaya LLC,3187706.36,,BBG01GJ3B8Y9,05349UBN1,Exit Term Loan,87.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,7.5,11.1677,1.0,,08/01/2028,Caa1,B3,CWNT,CCC+,CCC+,CWNT,,B-,Telecommunications,Diversified Telecommunication Services,Telecommunications,,0.45,US,,4985260279.7,,,USD,3375427.89,,No,,,,B+,3,,0.55,CCC/C,issuer,CCC/C,2.1726027397260275,0.3685205479452055,reported
0,QuidelOrtho Corp,3140351.06,,BBG01WJYL8B0,74840YAH7,Term Loan (08/25),97.375,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,4.0,7.6522,0.0,,08/20/2032,B1,B1,CWNT,B+,B+,CWNT,,B+,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.4,US,,5414000000.0,,,USD,3140351.06,,No,,,AAA,,22,,0.6,B+,issuer,B+,6.227397260273973,0.1492019178082191,reported
0,Eagle Parent Corp.,3043479.58,,BBG015WQCPP8,26972CAC6,Term Loan B,100.75,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,4.25,7.9496,0.5,,04/02/2029,B3,B3,CWNT,B-,B-,CWNT,,B-,Environmental Industries,Machinery,Business Services General,,0.3,US,,923244252.0,,,USD,3043479.53,,No,,,AAA,,28,,0.7,B-,issuer,B-,2.841095890410959,0.1518679452054794,reported
0,CQP Holdco LP,3042684.79,,BBG01ZK5NFD4,12657QAF0,Term Loan B,99.75,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,1.75,5.4496,0.0,,12/31/2032,Ba2,Ba2,CWNT,BB,BB,CWNT,,BB,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.5,US,,2269044766.74,,,USD,3042684.79,,No,,,AAA,,25,,0.5,BB,issuer,BB,6.5917808219178085,0.0659260273972602,reported
0,Grifols Worldwide Operations USA Inc,3031819.08,,BBG0217Y4YL1,G4124RAC0,Grifols 3/26 (USD) Term Loan,100.438,SNSE,1.0, ,,2.0,FLT,ACTUAL_360,2.5,6.1869,0.0,,04/14/2033,B1,Ba3,CWNT,BB-,BB-,CWNT,,BB-,Healthcare & Pharmaceuticals,Life Sciences Tools & Services,Healthcare Devices,,0.4,US,,3800000010.0,,,USD,3031819.08,,No,,,AAA,,21,,0.6,BB-,issuer,BB-,6.876712328767123,0.111386301369863,reported
0,"NEP Group, Inc.",3005334.52,,BBG01XMMM874,62908HAR6,Term Loan B (10/25),93.375,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,4.5,8.1522,0.0,,10/17/2031,B3,B3,CWNT,B-,B-,CWNT,,B,Media: Broadcasting & Subscription,Media,Broadcasting & Media,,0.5,US,,1883547092.3,,,USD,3005334.52,,No,,,AAA,BB-,4,,0.5,B-,issuer,B-,5.383561643835616,0.2275109589041096,reported
0,Avolon TLB Borrower 1 (US) LLC,3002290.51,,BBG01Q3603B5,05400KAJ9,Term Loan B6,100.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.411,0.5,,06/22/2030,WR,Baa1,CWNT,BBB-,BBB-,CWNT,,BBB,Aerospace & Defense,Aerospace & Defense,Aerospace & Defense,,0.41,US,,7871290039.27,,,USD,3002290.51,,No,,,AAA,BBB+,6,,0.5900000000000001,BBB-,issuer,BBB-,4.063013698630137,0.0180032876712328,reported
0,First Student Bidco Inc,2953574.01,,BBG01ZVT5W98,33718FAQ3,Term Loan,100.25,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,2.25,5.9496,0.0,,08/15/2030,B1,B1,CWNT,B+,B+,CWNT,,BB-,Transportation: Cargo,Ground Transportation,Transportation & Distribution,,0.3,US,,3859774213.97,,,USD,2953574.01,,No,,,AAA,BB+,14,,0.7,B+,issuer,B+,4.210958904109589,0.1117567123287671,reported
0,Parexel International Inc,2937185.68,,BBG01YV755X1,71911KAF1,Term Loan B (12/25),100.25,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.5,,12/12/2031,B2,B2,CWNT,B+,B+,CWNT,,B,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Providers,,0.28,US,,6761820100.0,,,USD,2937185.68,,No,,,AAA,,22,,0.72,B+,issuer,B+,5.536986301369863,0.1378750684931506,reported
0,Summer (BC) Bidco B LLC,2930497.13,,BBG01LC629B1,L8869UAC7,Term Loan B (Kantar Extended),85.875,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,5.0,8.9596,0.0,,02/05/2029,B3,B3,CWNT,B-,B-,CWNT,,B-,Services: Business,Financial Services,Business Services General,,0.35,US,,3860876005.0,,,USD,2930497.13,,No,,,AAA,,28,,0.65,B-,issuer,B-,2.6876712328767125,0.1445956164383561,reported
0,Hyperion Refinance S.a r.l.,2926376.96,,BBG01WDPBMH9,G4712JBB7,Term Loan,95.375,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.75,6.4022,0.5,,02/15/2031,B2,B2,CWNT,B,B,CWNT,,B-,"Banking, Finance, Insurance & Real Estate",Insurance,Banking & Finance,,0.35,GB,,3916839059.19,,,USD,2926376.96,,No,,,AA-,,27,,0.65,B,issuer,B,4.715068493150685,0.1404890410958904,reported
0,Thevelia (US) LLC,2925168.75,,BBG01RMKXDH7,88372KAH3,Term Loan B (07/24),97.688,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.0,6.6996,0.5,,06/18/2029,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Commercial Services & Supplies,Consumer Products,,0.35,US,,2864047058.05,,,USD,2925168.75,,No,,,AAA,WD,15,,0.65,B,issuer,B,3.052054794520548,0.0982367123287671,reported
0,"Dayforce Bidco, LLC",2870821.87,,BBG01WW9FJF9,23923YAB7,Term Loan B (08/25),94.0,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.0,6.6634,0.0,,02/04/2033,B3,B3,CWNT,B-,B-,CWNT,,B,Services: Business,Software,Technology Software,,0.3,US,,5500000000.0,,,USD,2870821.87,,No,,,AAA,B+,2,,0.7,B-,issuer,B-,6.6876712328767125,0.248521095890411,reported
0,"Focus Financial Partners, LLC",2850161.5,,BBG01YLHGBT0,34416DBD9,Add-on Term Loan (01/25),98.313,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.0,,09/15/2031,B2,B2,CWNT,B,B,CWNT,,B,"Banking, Finance, Insurance & Real Estate",Financial Services,Banking & Finance,,0.3,US,,15563088986.43,,,USD,2850161.5,,No,,,AAA,,27,,0.7,B,issuer,B,5.295890410958904,0.1528473972602739,reported
0,"BW Holding, Inc.",2842990.02,,BBG01WW9D3T1,12430EAD6,Term Loan B (08/25),63.40609011164218,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.5,8.2893,1.0,,12/16/2030,Caa2,Caa2,CWNT,CCC+,CCC+,CWNT,,CCC,"Containers, Packaging & Glass",Containers & Packaging,Packaging & Containers,,0.18,US,,1685043424.44,,,USD,2842990.02,,No,,,AAA,,12,,0.8200000000000001,CCC/C,issuer,CCC/C,4.5479452054794525,0.455445205479452,rating_cohort_wa
0,Ellucian Holdings Inc,2835095.65,,BBG01ZK5R7X6,28917XAB6,Term Loan B,97.5,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.5,6.1522,0.5,,10/08/2029,B3,B2,CWNT,B-,B-,CWNT,,B-,High Tech Industries,Software,Technology Software,,0.45,US,,6748491215.46,,,USD,2835095.65,,No,,,AAA,,2,,0.55,B-,issuer,B-,3.3589041095890413,0.1716386301369863,reported
0,WEC US Holdings Ltd,2827751.39,,BBG01YHHNXJ0,92943LAC4,Term Loan B,100.188,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,2.0,5.6493,0.0,,01/27/2031,B1,B1,CWNT,B+,B+,CWNT,,B+,Capital Equipment,Energy Equipment & Services,Industrial/Manufacturing,,0.3,US,,10394749998.99,,,USD,2827751.39,,No,,,AAA,BB-,10,,0.7,B+,issuer,B+,4.663013698630137,0.1215210958904109,reported
0,"OID-OL INTERMEDIATE I, LLC",2802496.42,,BBG01VFQD8S4,67089SAD3,Term Loan 2,66.75,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,4.25,8.0634,0.0,,02/01/2029,Caa2,Caa1,CWNT,CCC+,CCC+,CWNT,,CCC,High Tech Industries,Professional Services,Technology Software,,0.4,US,,3624248826.98,,,USD,2802496.42,,No,,,AAA,,2,,0.6,CCC/C,issuer,CCC/C,2.6767123287671235,0.3957424657534247,reported
0,"UFC Holdings, LLC",2790570.84,,BBG01X3LBFL7,90266UAL7,Term Loan (9/25),100.125,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,2.0,5.664,0.0,,11/21/2031,Ba2,Ba2,CWNT,B+,B+,CWNT,,B+,Media: Diversified & Production,"Hotels, Restaurants & Leisure","Gaming, Leisure & Entertainment",,0.65,US,,7785966818.47,,,USD,2790570.84,,No,,,AAA,,19,,0.35,B+,issuer,B+,5.47945205479452,0.1369027397260274,reported
0,"Cloud Software Group, Inc",2755414.21,,BBG01WJZ7798,88632NBL3,Term Loan B (8/25),91.125,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.25,6.9496,0.0,,08/13/2032,B2,B1,CWNT,B,B,CWNT,,B+,High Tech Industries,Software,Technology Software,,0.35,US,,15431209297.54,,,USD,2755414.21,,No,,,AAA,BB+,2,,0.65,B,issuer,B,6.208219178082191,0.1699150684931506,reported
0,"Delta Topco, LLC",2745597.27,,BBG01RXF0M19,24780DAJ6,Fourth Amendment Refinancing Term Loan (01/25),94.438,SNSE,1.0,Yes,,6.0,FLT,ACTUAL_360,2.75,6.4239,0.0,,11/30/2029,B3,B2,CWNT,B-,B-,CWNT,,B-,High Tech Industries,IT Services,Business Services Data & Analytics,,0.3,US,,2622899221.94,,,USD,2745597.27,,No,,,AAA,,29,,0.7,B-,issuer,B-,3.504109589041096,0.1765901369863013,reported
0,Loire Finco Luxembourg S.a r.l.,2695204.9,,BBG01SN3Q4K6,L7000HAJ3,Term Loan B (3/25),100.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,4.0,7.6522,0.0,,01/31/2030,B3,B3,CWNT,B-,B-,CWNT,,B,Healthcare & Pharmaceuticals,Life Sciences Tools & Services,Healthcare Providers,,0.3,GB,,990037437.53,,,USD,2695204.9,,No,,,AA-,,22,,0.7,B-,issuer,B-,3.673972602739726,0.1823824657534246,reported
0,"LABL, Inc.",2694379.71,,BBG012Y4BWH7,50168EAN2,USD Term Loan (10/21),43.89,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_ACTUAL,4.0,10.75,0.5,,10/30/2028,WR,Caa3,NOW,D,D,CWNT,,B-,"Containers, Packaging & Glass",Containers & Packaging,Packaging & Containers,,0.35,US,,3896672679.85,,,USD,2694379.71,20260130.0,Yes,,,AAA,,12,,0.65,D,defaulted,D,2.419178082191781,1.0,reported
0,"Crown Subsea Communications Holding, Inc.",2663319.87,,BBG01ZVTY2J1,22860EAL6,Term Loan B (01/26),100.75,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,3.0,6.6522,0.75,,01/30/2031,B1,B1,CWNT,B+,B+,CWNT,,B+,"Banking, Finance, Insurance & Real Estate",Real Estate Management & Development,Real Estate,,0.28,US,,2334803526.45,,,USD,2663319.87,,No,,,AAA,,13,,0.72,B+,issuer,B+,4.671232876712328,0.1216986301369862,reported
0,TransMontaigne Operating Company L.P.,2571325.44,,BBG01ZVR2QR8,89376WAH1,Term Loan,100.313,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,2.25,5.9022,0.5,,03/18/2030,B2,B1,CWNT,B,B,CWNT,,B,Energy: Oil & Gas,"Oil, Gas & Consumable Fuels",Energy (oil & gas),,0.55,US,,4105081939.94,,,USD,2571325.44,,No,,,AAA,,25,,0.4499999999999999,B,issuer,B,3.8,0.1188799999999999,reported
0,Coral-US Co-Borrower LLC,2487183.1,,BBG01RXFKDF2,G7739PAN0,Term Loan B7 (01/25),97.188,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.25,6.9231,0.0,,02/02/2032,Ba3,Ba3,CWNT,BB-,BB-,CWNT,,BB-,Telecommunications,Media,Telecommunications,,0.41,US,,2120000001.0,,,USD,2487183.1,,No,,,AAA,BB-,3,,0.5900000000000001,BB-,issuer,BB-,5.67945205479452,0.0939430136986301,reported
0,"Artera Services, LLC",2471411.7,,BBG01L5V4RC1,73937UAL2,Term Loan C (02/24),88.625,SNSE,1.0, ,,12.0,FLT,ACTUAL_360,4.5,8.1522,0.0,,02/18/2031,Caa1,Caa1,CWNT,CCC+,CCC+,CWNT,,CCC+,Construction & Building,Construction & Engineering,Building & Materials,,0.24,US,,911400000.0,,,USD,2471411.7,,No,,,AAA,,8,,0.76,CCC/C,issuer,CCC/C,4.723287671232876,0.4592676712328767,reported
0,"Pye-Barker Fire & Safety, LLC",2436476.0,,BBG01YV955R4,69380SAB9,Term Loan (12/25),100.25,SNSE,1.0, ,,6.0,FLT,ACTUAL_360,2.5,6.1634,0.0,,12/16/2032,B2,B2,CWNT,B,B,CWNT,,B,Services: Business,Commercial Services & Supplies,Industrial/Manufacturing,,0.35,US,,2572000000.0,,,USD,2436476.0,,No,,,AAA,,10,,0.65,B,issuer,B,6.550684931506849,0.1747095890410959,reported
0,"Rithum Holdings, Inc.",2417694.45,,BBG01VR15JB9,76779JAB3,Term Loan (7/25),94.75,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,4.75,8.4496,0.0,,07/21/2032,B3,B3,CWNT,B-,B-,CWNT,,B-,High Tech Industries,,Technology Software,,0.45,US,,825850000.0,,,USD,2417694.45,,No,,,AAA,,2,,0.55,B-,issuer,B-,6.145205479452055,0.2410893150684931,reported
0,Mermaid Bidco Inc,2394830.81,,BBG01NFZZ096,59012CAL9,USD Term Loan B (06/24),99.563,SNSE,1.0, ,,4.0,FLT,ACTUAL_360,3.25,6.9081,0.0,,07/03/2031,B3,B3,CWNT,B,B,CWNT,,B+,Services: Consumer,Financial Services,Business Services Data & Analytics,,0.3,US,,2380480244.65,,,USD,2394830.81,,No,,,AAA,,29,,0.7,B,issuer,B,5.093150684931507,0.1487723287671233,reported
0,COLOSSUS ACQUIRECO LLC,2381281.02,,BBG01VF0PTF6,19682LAB4,Term Loan B (06/25),99.813,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.39,0.0,,07/30/2032,,Ba1,CWNT,BBB-,BBB-,CWNT,,BBB-,Energy: Electricity,Energy Equipment & Services,Business Services General,,0.41,US,,2885500000.0,,,USD,2381281.02,,No,,,AAA,BBB-,28,,0.5900000000000001,BBB-,issuer,BBB-,6.16986301369863,0.0300813698630137,reported
0,Trans Union LLC,2338545.48,,BBG01N48DCS5,89334GBF0,Term Loan B8,100.0,SNSE,1.0,Yes,,12.0,FLT,ACTUAL_360,1.75,5.4022,0.0,,06/24/2031,Ba2,Ba2,CWNT,BB+,BB+,CWNT,,BBB-,"Banking, Finance, Insurance & Real Estate",Professional Services,Banking & Finance,,0.6,US,,8668814961.21,,,USD,2338545.48,,No,,,AAA,,27,,0.4,BB+,issuer,BB+,5.068493150684931,0.0294657534246575,reported
0,Tenneco Inc.,2335688.21,,BBG01BCC2PF0,88037HAN4,Term Loan A (11/22),99.938,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,4.75,8.5056,0.5,,11/17/2028,B2,B1,CWNT,B,B,CWNT,,B,Automotive,Automobile Components,Automobiles,,0.3,US,,2900750000.0,,,USD,2335688.21,,No,,,AAA,BB-,7,,0.7,B,issuer,B,2.4684931506849317,0.0791539726027397,reported
0,"Agiliti Health, Inc.",2314418.85,,BBG01GF84R05,00847YAE2,Term Loan B (03/23),97.063,SNSE,1.0,Yes,,4.0,FLT,ACTUAL_360,3.0,6.5761,0.0,,05/01/2030,B3,B3,CWNT,B-,B-,CWNT,,B-,Healthcare & Pharmaceuticals,Health Care Providers & Services,Healthcare Devices,,0.3,US,,2040084798.96,,,USD,2314418.85,,No,,,AAA,,21,,0.7,B-,issuer,B-,3.92054794520548,0.1907906849315068,reported
